upedonid,peiid,pedon_key,site_key,siteiid,usiteid,pedlabsampnum,Yearlabel,year_source,samp_classdate,site_obsdate,TAXORDER,TAXSUBORDER,GREATGROUP,SUBGROUP,PARTICLESIZE,latitude,longitude,state_key,county_key
84AZ021008,121967,11242,11242,120223,S1984AZ021008,84P0481,1984,site_obsdate,3/3/1984 0:00,3/1/1984 0:00,entisols,orthents,torriorthents,typic torriorthents,sandy-skeletal,32.8416672,-112.1333313,3950,4445
80AZ013003,120188,7749,7749,118444,S1980AZ013003,80P0162,1980,site_obsdate,1/3/1980 0:00,1/1/1980 0:00,entisols,orthents,torriorthents,lithic torriorthents,loamy-skeletal,33.0705566,-112.5605545,3950,4441
S1967AZ013001,107794,5443,5443,107811,S1967AZ013001,67C0047,1967,site_obsdate,10/9/1967 0:00,10/9/1967 0:00,entisols,orthents,torriorthents,typic torriorthents,coarse-loamy,33.5061111,-113.1272202,3950,4441
S1967AZ013006,107799,5445,5445,107816,S1967AZ013006,67C0049,1967,site_obsdate,10/9/1967 0:00,10/9/1967 0:00,entisols,orthents,torriorthents,typic torriorthents,coarse-silty,33.5147209,-112.4005585,3950,4441
S1967AZ013011,107804,5456,5456,107821,S1967AZ013011,67C0060,1967,site_obsdate,10/13/1967 0:00,10/13/1967 0:00,entisols,orthents,torriorthents,typic torriorthents,fine-silty,33.4474983,-112.2233353,3950,4441
S1967AZ013012,107805,5457,5457,107822,S1967AZ013012,67C0061,1967,site_obsdate,10/14/1967 0:00,10/14/1967 0:00,entisols,orthents,torriorthents,typic torriorthents,fine-silty,33.4919434,-112.26527404785156,3950,4441
80AZ013001,120186,7747,7747,118442,S1980AZ013001,80P0160,1980,site_obsdate,1/3/1980 0:00,1/1/1980 0:00,entisols,orthents,torriorthents,typic torriorthents,sandy-skeletal,33.06472396850586,-112.51527404785156,3950,4441
80AZ013010,120195,7756,7756,118451,S1980AZ013010,80P0169,1980,site_obsdate,1/3/1980 0:00,1/1/1980 0:00,entisols,orthents,torriorthents,typic torriorthents,sandy-skeletal,32.9783325,-112.660553,3950,4441
89AZ015002,126150,16526,16526,124406,S1989AZ015002,90P0211,1989,site_obsdate,6/3/1989 0:00,6/1/1989 0:00,entisols,orthents,torriorthents,typic torriorthents,loamy,36.9911118,-113.4694443,3950,4442
86CA019012,957700,13208,13208,975994,86CA019012,86P0536,1986,site_obsdate,,4/1/1986 0:00,entisols,orthents,torriorthents,typic torriorthents,,36.5683333,-120.3651667,3951,4458
94CA071003,65312,22074,22074,65502,94CA071003,95P0659,1994,site_obsdate,,7/15/1994 0:00,entisols,orthents,torriorthents,durorthidic torriorthents,,35.3869167,-116.90174865722656,3951,4484
94CA071004,65313,22075,22075,65503,94CA071004,95P0660,1994,site_obsdate,,7/13/1994 0:00,entisols,orthents,torriorthents,typic torriorthents,,35.3681944,-116.8651111,3951,4484
94CA071006,65315,22077,22077,65505,94CA071006,95P0662,1994,site_obsdate,,8/9/1994 0:00,entisols,orthents,torriorthents,typic torriorthents,,35.3339444,-116.8868889,3951,4484
94CA071007,65316,22078,22078,65506,94CA071007,95P0663,1994,site_obsdate,,8/11/1994 0:00,entisols,orthents,torriorthents,typic torriorthents,,35.5152222,-116.3441389,3951,4484
94CA071009,65318,22080,22080,65508,94CA071009,95P0665,1994,site_obsdate,,8/5/1994 0:00,entisols,orthents,torriorthents,typic torriorthents,,35.5141389,-116.3439167,3951,4484
94CA071012,65321,22083,22083,65511,94CA071012,95P0668,1994,site_obsdate,,8/1/1994 0:00,entisols,orthents,torriorthents,typic torriorthents,,35.5125556,-116.8609722,3951,4484
94CA071013,65322,22084,22084,65512,94CA071013,95P0669,1994,site_obsdate,,7/21/1994 0:00,entisols,orthents,torriorthents,typic torriorthents,,35.21149826049805,-116.4131389,3951,4484
S2011CA071003,916830,70988,69016,961588,S2011CA071003,13N97465,2011,site_obsdate,11/17/2011 0:00,11/17/2011 0:00,entisols,orthents,torriorthents,typic torriorthents,,34.67228333,-115.1671167,3951,4484
86CA019038,124036,13907,13907,122292,S1986CA019038,87P0233,1986,site_obsdate,12/1/1986 0:00,12/1/1986 0:00,entisols,orthents,torriorthents,lithic torriorthents,clayey-skeletal,36.7305565,-120.73472595214844,3951,4458
S1955CA071006,100108,2791,2791,100125,S1955CA071006,40A2960,1955,site_obsdate,1/1/1955 0:00,1/1/1955 0:00,entisols,orthents,torriorthents,typic torriorthents,fine-loamy,34.9222221,-117.1197205,3951,4484
86CA019041,124039,13910,13910,122295,S1986CA019041,87P0236,1986,site_obsdate,10/1/1986 0:00,10/1/1986 0:00,entisols,orthents,torriorthents,xerertic torriorthents,clayey-skeletal,36.6047211,-120.6805573,3951,4458
86CA019042,957834,13911,13911,976128,86CA019042,87P0237,1986,site_obsdate,,12/1/1986 0:00,entisols,orthents,torriorthents,xerertic torriorthents,clayey-skeletal,36.6594444,-120.7030556,3951,4458
86CA019045,124043,13914,13914,122299,S1986CA019045,87P0240,1986,site_obsdate,12/1/1986 0:00,12/1/1986 0:00,entisols,orthents,torriorthents,xerertic torriorthents,clayey,36.5966682,-120.6758347,3951,4458
86CA019039,124037,13908,13908,122293,S1986CA019039,87P0234,1986,site_obsdate,12/1/1986 0:00,12/1/1986 0:00,entisols,orthents,torriorthents,xeric torriorthents,loamy,36.7305565,-120.7336121,3951,4458
86CA019047,124045,13916,13916,122301,S1986CA019047,87P0242,1986,site_obsdate,12/1/1986 0:00,12/1/1986 0:00,entisols,orthents,torriorthents,xeric torriorthents,loamy-skeletal,36.5744438,-120.6324997,3951,4458
86CA019050,124048,13919,13919,122304,S1986CA019050,87P0245,1986,site_obsdate,12/1/1986 0:00,12/1/1986 0:00,entisols,orthents,torriorthents,xeric torriorthents,loamy,36.5708351,-120.6083298,3951,4458
86CA019052,124050,13921,13921,122306,S1986CA019052,87P0247,1986,site_obsdate,12/1/1986 0:00,12/1/1986 0:00,entisols,orthents,torriorthents,xeric torriorthents,loamy-skeletal,36.5344429,-120.5638885,3951,4458
92CA029004,65111,20024,20024,65301,92CA029004,93P0297,1992,site_obsdate,11/19/1992 0:00,11/19/1992 0:00,entisols,orthents,torriorthents,typic torriorthents,coarse-loamy,35.0713889,-119.4308333,3951,4463
90CA029008,126461,16892,16892,124717,S1990CA029008,90P0577,1990,site_obsdate,4/3/1990 0:00,4/1/1990 0:00,entisols,orthents,torriorthents,typic torriorthents,coarse-loamy,35.2547226,-119.0619431,3951,4463
86CA019043,957835,13912,13912,976129,86CA019043,87P0238,1986,site_obsdate,12/3/1986 0:00,12/1/1986 0:00,entisols,orthents,torriorthents,lithic torriorthents,clayey,36.6136111,-120.6580556,3951,4458
S1978CA029001,99080,6829,6829,99225,S1978CA029001,78P0366,1978,site_obsdate,6/3/1978 0:00,6/1/1978 0:00,entisols,orthents,torriorthents,typic torriorthents,fine-loamy,35.5141678,-119.7236099,3951,4463
84CA031005,122366,11878,11878,120622,S1984CA031005,85P0195,1984,site_obsdate,11/3/1984 0:00,11/1/1984 0:00,entisols,orthents,torriorthents,typic torriorthents,coarse-loamy,36.2083321,-119.7416687,3951,4464
86CA029002,123501,13266,13266,121757,S1986CA029002,86P0594,1986,site_obsdate,5/1/1986 0:00,5/1/1986 0:00,entisols,orthents,torriorthents,typic torriorthents,coarse-loamy over clayey,35.2772026,-119.4323273,3951,4463
87CA019017,957932,14780,14780,976226,87CA019017,88P0279,1987,site_obsdate,11/3/1987 0:00,11/1/1987 0:00,entisols,orthents,torriorthents,typic torriorthents,loamy,36.7452778,-120.7511111,3951,4458
88CA029001,125314,15445,15445,123570,S1988CA029001,88P0947,1988,site_obsdate,7/3/1988 0:00,7/1/1988 0:00,entisols,orthents,torriorthents,typic torriorthents,coarse-loamy,34.8694458,-117.9100037,3951,4463
97CA071010,100139,23281,23281,100156,S1997CA071010,97P0424,1996,site_obsdate,2/7/1996 0:00,2/5/1996 0:00,entisols,orthents,torriorthents,typic torriorthents,sandy,34.3563881,-116.2172241,3951,4484
S201012CA073038,720381,70153,68186,573655,S2012CA073038,13N0494,2011,site_obsdate,10/27/2011 0:00,10/27/2011 0:00,entisols,orthents,torriorthents,typic torriorthents,loamy,33.2583389,-116.17169952392578,3951,4485
S2012CA073438,720382,70155,68188,721981,S2012CA073438,13N0496,2011,site_obsdate,4/19/2011 0:00,4/19/2011 0:00,entisols,orthents,torriorthents,typic torriorthents,loamy,33.2855528,-116.0913778,3951,4485
85CA019002,123004,12669,12669,121260,S1985CA019002,85P0986,1985,site_obsdate,9/3/1985 0:00,9/1/1985 0:00,entisols,orthents,torriorthents,vertic torriorthents,fine,36.6319427,-120.3333359,3951,4458
86CA051004,123797,13649,13649,122053,S1986CA051004,86P0977,1986,site_obsdate,9/1/1986 0:00,9/1/1986 0:00,entisols,orthents,torriorthents,vitrandic torriorthents,ashy,37.9240952,-119.0248489,3951,4474
85CA019004,123006,12671,12671,121262,S1985CA019004,85P0988,1985,site_obsdate,9/1/1985 0:00,9/1/1985 0:00,entisols,orthents,torriorthents,xeralfic torriorthents,fine,36.6344452,-120.4152756,3951,4458
85CA019005,123007,12672,12672,121263,S1985CA019005,85P0989,1985,site_obsdate,6/3/1985 0:00,6/1/1985 0:00,entisols,orthents,torriorthents,xerertic torriorthents,fine,36.6366653,-120.4511108,3951,4458
80CA093016,120351,8046,8046,118607,S1980CA093016,80P0459,1980,site_obsdate,8/3/1980 0:00,8/1/1980 0:00,entisols,orthents,torriorthents,xeric torriorthents,loamy,41.8578987,-121.7422104,3951,4495
84CA079036,122287,11686,11686,120543,S1984CA079036,84P0931,1984,site_obsdate,9/3/1984 0:00,9/1/1984 0:00,entisols,orthents,torriorthents,xeric torriorthents,coarse-loamy,34.99833297729492,-119.6875,3951,4488
86CA019037,124035,13906,13906,122291,S1986CA019037,87P0232,1986,site_obsdate,5/3/1986 0:00,5/1/1986 0:00,entisols,orthents,torriorthents,lithic torriorthents,clayey-skeletal,36.5705566,-120.6833344,3951,4458
84CA079034,122285,11684,11684,120541,S1984CA079034,84P0929,1984,site_obsdate,9/3/1984 0:00,9/1/1984 0:00,entisols,orthents,torriorthents,xeric torriorthents,coarse-loamy,35.24777603149414,-119.7708359,3951,4488
84CA079037,122288,11687,11687,120544,S1984CA079037,84P0932,1984,site_obsdate,9/3/1984 0:00,9/1/1984 0:00,entisols,orthents,torriorthents,xeric torriorthents,loamy,35.2055549621582,-119.7147217,3951,4488
88CO063163,125019,15032,15032,123275,S1988CO063163,88P0534,1988,site_obsdate,7/1/1988 0:00,7/1/1988 0:00,entisols,orthents,torriorthents,ustic torriorthents,,39.1286125,-102.4633331,3952,4538
88CO063184,125021,15034,15034,123277,S1988CO063184,88P0536,1988,site_obsdate,10/1/1988 0:00,10/1/1988 0:00,entisols,orthents,torriorthents,ustic torriorthents,,39.4480553,-102.5124969,3952,4538
88CO063253,125023,15036,15036,123279,S1988CO063253,88P0538,1988,site_obsdate,11/1/1988 0:00,11/1/1988 0:00,entisols,orthents,torriorthents,ustic torriorthents,,39.3997231,-102.6863861,3952,4538
92CO113191C,100459,19822,19822,100476,S1992CO113191C,93P0094,1992,site_obsdate,8/18/1992 0:00,8/18/1992 0:00,entisols,orthents,torriorthents,ustic torriorthents,,38.1150017,-108.6619415,3952,4563
92CO113291B,958605,19823,19823,976899,92CO113291B,93P0095,1993,site_obsdate,,6/1/1993 0:00,entisols,orthents,torriorthents,ustic torriorthents,,38.1150016784668,-108.6619444,3952,4563
03CO123002,149055,30783,30667,153497,S2003CO123002,04N0178,2003,site_obsdate,9/17/2003 0:00,9/17/2003 0:00,entisols,orthents,torriorthents,ustic torriorthents,,40.7486801,-104.0196228,3952,4568
03CO085001,272521,31469,31350,273503,S2003CO677001-JH,04N0227,2003,site_obsdate,10/6/2003 0:00,10/6/2003 0:00,entisols,orthents,torriorthents,typic torriorthents,,38.5134392,-107.8840103,3952,4549
S2012CO029014,802307,69907,67979,826308,S2012CO02906,13N0345,2012,site_obsdate,8/29/2012 0:00,8/27/2012 0:00,entisols,orthents,torriorthents,typic torriorthents,,38.683990478515625,-108.1212426,3952,4521
S2013CO029006,916697,70355,68382,925387,S2013CO029006,13N96753,2013,site_obsdate,5/22/2013 0:00,5/22/2013 0:00,entisols,orthents,torriorthents,typic torriorthents,,38.6225201,-107.8886795,3952,4521
S2013CO029012,916820,70360,68387,925393,S2013CO029012,13N96758,2013,site_obsdate,6/12/2013 0:00,6/12/2013 0:00,entisols,orthents,torriorthents,typic torriorthents,,38.6225201,-107.8886795,3952,4521
S2013CO029019,916823,70368,68395,925401,S2013CO029019,13N96766,2013,site_obsdate,7/10/2013 0:00,7/10/2013 0:00,entisols,orthents,torriorthents,typic torriorthents,,38.6225201,-107.8886795,3952,4521
S2013CO029025,916713,70375,68402,925407,S2013CO029025,13N97174,2013,site_obsdate,7/31/2013 0:00,7/31/2013 0:00,entisols,orthents,torriorthents,ustic torriorthents,,38.6225201,-107.8886795,3952,4521
S2019CO123002,,76321,136915,,S2019CO123002,20N0130,2019,site_obsdate,8/16/2019 0:00,8/16/2019 0:00,entisols,orthents,torriorthents,ustic torriorthents,,40.8836937,-104.0939407,3952,4568
93CO083004A,958690,20376,20376,976984,93CO083004A,93P0649,1993,site_obsdate,,6/1/1993 0:00,entisols,orthents,torriorthents,lithic ustic torriorthents,loamy,37.4630556,-108.9963889,3952,4548
93CO083004,100422,20375,20375,100439,S1993CO083004,93P0648,1993,site_obsdate,10/22/1993 0:00,10/20/1993 0:00,entisols,orthents,torriorthents,lithic ustic torriorthents,loamy,37.4630547,-108.9963913,3952,4548
96CO628024,67603,23150,23150,67810,96CO628024,97P0293,1996,site_obsdate,4/19/1996 0:00,4/19/1996 0:00,entisols,orthents,torriorthents,lithic torriorthents,loamy,37.3364444,-103.1846667,3952,4542
96CO628025,67604,23441,23441,67811,96CO628025,97P0586,1996,site_obsdate,4/12/1996 0:00,4/12/1996 0:00,entisols,orthents,torriorthents,lithic torriorthents,loamy,37.1991667,-103.6088889,3952,4542
92CO113190A,100457,19820,19820,100474,S1992CO113190A,93P0092,1992,site_obsdate,8/18/1992 0:00,8/18/1992 0:00,entisols,orthents,torriorthents,lithic ustic torriorthents,loamy,38.1150017,-108.6619415,3952,4563
84CO077001,957384,11304,11304,975678,84CO077001,84P0543,1984,site_obsdate,4/3/1984 0:00,4/1/1984 0:00,entisols,orthents,torriorthents,typic torriorthents,fine,39.26499938964844,-108.7736111,3952,4545
87CO081001,123996,13866,13866,122252,S1987CO081001,87P0192,1987,site_obsdate,10/3/1987 0:00,10/1/1987 0:00,entisols,orthents,torriorthents,typic torriorthents,fine-loamy,40.9333344,-108.6088867,3952,4547
87CO081002,123997,13867,13867,122253,S1987CO081002,87P0193,1987,site_obsdate,10/1/1987 0:00,10/1/1987 0:00,entisols,orthents,torriorthents,typic torriorthents,loamy,40.9322205,-108.6074982,3952,4547
87CO081004,123999,13869,13869,122255,S1987CO081004,87P0195,1987,site_obsdate,10/3/1987 0:00,10/1/1987 0:00,entisols,orthents,torriorthents,typic torriorthents,clayey,40.9505539,-108.4477768,3952,4547
91CO077001,67296,18055,18055,67503,91CO077001,91P0630,1991,site_obsdate,4/3/1991 0:00,4/8/1991 0:00,entisols,orthents,torriorthents,typic torriorthents,fine-silty,39.2663889,-108.9152778,3952,4545
91CO077002,67297,18056,18056,67504,91CO077002,91P0631,1991,site_obsdate,4/3/1991 0:00,4/9/1991 0:00,entisols,orthents,torriorthents,typic torriorthents,fine-loamy,39.2544444,-108.8311111,3952,4545
91CO077003,67315,18057,18057,67522,91CO077003,91P0632,1991,site_obsdate,4/3/1991 0:00,4/9/1991 0:00,entisols,orthents,torriorthents,typic torriorthents,fine-silty,39.2483333,-108.7961111,3952,4545
91CO077006,67298,18060,18060,67505,91CO077006,91P0635,1991,site_obsdate,4/11/1991 0:00,4/11/1991 0:00,entisols,orthents,torriorthents,typic torriorthents,fine-loamy,39.2372222,-108.7619444,3952,4545
80CO067002,120299,7964,7964,118555,S1980CO067002,80P0377,1980,site_obsdate,2/3/1980 0:00,2/1/1980 0:00,entisols,orthents,torriorthents,ustertic torriorthents,fine,37.1072235,-107.5625,3952,4540
85CO043002,957558,11955,11955,975852,85CO043002,85P0272,1985,site_obsdate,9/3/1985 0:00,6/1/1985 0:00,entisols,orthents,torriorthents,ustertic torriorthents,fine,38.4477778,-105.1947222,3952,4528
S1960CO099003,100449,3713,3713,100466,S1960CO099003,40A3915,1960,site_obsdate,3/7/2008 0:00,11/15/1960 0:00,entisols,orthents,torriorthents,ustic torriorthents,fine-silty,38.1346931,-102.4147186,3952,4556
S1960CO099004,100450,3714,3714,100467,S1960CO099004,40A3916,1960,site_obsdate,3/7/2008 0:00,11/18/1960 0:00,entisols,orthents,torriorthents,ustic torriorthents,fine-silty,38.0919456,-102.24666595458984,3952,4556
S1960CO099007,100453,3715,3715,100470,S1960CO099007,40A3917,1960,site_obsdate,3/7/2008 0:00,9/1/1960 0:00,entisols,orthents,torriorthents,ustic torriorthents,fine-silty,38.0538902,-102.2469406,3952,4556
S1960CO099008,100454,3716,3716,100471,S1960CO099008,40A3918,1960,site_obsdate,3/7/2008 0:00,9/1/1960 0:00,entisols,orthents,torriorthents,ustic torriorthents,fine-silty,38.0900002,-102.48472595214844,3952,4556
80CO085002,120296,7961,7961,118552,S1980CO085002,80P0374,1980,site_obsdate,7/3/1980 0:00,7/1/1980 0:00,entisols,orthents,torriorthents,ustic torriorthents,fine,38.3477783,-108.76527404785156,3952,4549
83CO083001,121550,10651,10651,119806,S1983CO083001,83P0803,1983,site_obsdate,8/3/1983 0:00,8/1/1983 0:00,entisols,orthents,torriorthents,ustic torriorthents,fine-loamy,37.244998931884766,-108.65299987792969,3952,4548
89CO089001,125347,15486,15486,123603,S1989CO089001,89P0001,1989,site_obsdate,9/3/1989 0:00,9/1/1989 0:00,entisols,orthents,torriorthents,ustic torriorthents,fine-silty,38.0288887,-103.6663895,3952,4551
89CO089002,125348,15487,15487,123604,S1989CO089002,89P0002,1989,site_obsdate,9/3/1989 0:00,9/1/1989 0:00,entisols,orthents,torriorthents,ustic torriorthents,fine-silty,38.0280571,-103.6727753,3952,4551
92CO113191B,100458,19821,19821,100475,S1992CO113191B,93P0093,1992,site_obsdate,8/18/1992 0:00,8/18/1992 0:00,entisols,orthents,torriorthents,ustic torriorthents,loamy,38.1150017,-108.6619415,3952,4563
07CO087002,892128,34005,33808,208468,S2007CO087002,07N0123,2006,site_obsdate,10/31/2006 0:00,10/31/2006 0:00,entisols,orthents,torriorthents,ustic torriorthents,clayey,40.41205596923828,-104.0752258,3952,4550
07CO087004,892127,34007,33810,208472,S2007CO087004,07N0125,2006,site_obsdate,11/1/2006 0:00,11/1/2006 0:00,entisols,orthents,torriorthents,ustic torriorthents,fine-loamy,40.4361115,-103.8077469,3952,4550
78CO081002,955966,6657,6657,974260,78CO081002,78P0194,1978,site_obsdate,3/3/1992 0:00,6/1/1978 0:00,entisols,orthents,torriorthents,ustic torriorthents,sandy,40.8097222,-107.9438889,3952,4547
94HI001005,101015,20949,20949,101032,S1994HI001005,94P0387,1994,site_obsdate,1/10/1994 0:00,1/10/1994 0:00,entisols,orthents,torriorthents,lithic torriorthents,clayey,19.9108334,-155.8527832,3962,4813
94HI001003,101013,20947,20947,101030,S1994HI001003,94P0385,1994,site_obsdate,1/10/1994 0:00,1/10/1994 0:00,entisols,orthents,torriorthents,typic torriorthents,loamy-skeletal,20.060832977294922,-155.8230591,3962,4813
94HI001007,101017,20951,20951,101034,S1994HI001007,94P0389,1994,site_obsdate,1/10/1994 0:00,1/10/1994 0:00,entisols,orthents,torriorthents,typic torriorthents,sandy-skeletal,19.9163895,-155.8352814,3962,4813
79ID073004,120055,7433,7433,118311,S1979ID073004,79P0341,1979,site_obsdate,6/1/1979 0:00,6/1/1979 0:00,entisols,orthents,torriorthents,typic torriorthents,coarse-loamy,42.9249992,-116.07777404785156,3964,4953
S1966ID075009,101544,1050,1050,101561,S1966ID075009,40A1089,1966,site_obsdate,7/21/1966 0:00,7/21/1966 0:00,entisols,orthents,torriorthents,xeric torriorthents,coarse-loamy,44.0322227,-116.9269409,3964,4954
S1966ID075008,101543,1051,1051,101560,S1966ID075008,40A1090,1966,site_obsdate,7/21/1966 0:00,7/21/1966 0:00,entisols,orthents,torriorthents,xeric torriorthents,coarse-loamy,44.0380554,-116.9252777,3964,4954
S1956ID045014,101491,1057,1057,101508,S1956ID045014,40A1096,1956,site_obsdate,7/24/1956 0:00,7/24/1956 0:00,entisols,orthents,torriorthents,xeric torriorthents,coarse-loamy over sandy or sandy-skeletal,43.8990402,-116.4520874,3964,4939
S1956ID045009,101487,1061,1061,101504,S1956ID045009,40A1100,1956,site_obsdate,9/27/1956 0:00,9/27/1956 0:00,entisols,orthents,torriorthents,xeric torriorthents,coarse-loamy over sandy or sandy-skeletal,43.8768196,-116.4651413,3964,4939
79ID073003,120054,7432,7432,118310,S1979ID073003,79P0340,1979,site_obsdate,6/3/1979 0:00,6/1/1979 0:00,entisols,orthents,torriorthents,durorthidic torriorthents,coarse-loamy,42.9402771,-116.07777404785156,3964,4953
S1957KS075001,102141,1739,1739,102158,S1957KS075001,40A1779,1957,site_obsdate,7/9/1957 0:00,7/9/1957 0:00,entisols,orthents,torriorthents,ustic torriorthents,fine-silty,38.0369453,-101.8708344,3967,5192
S1957KS075002,102142,1740,1740,102159,S1957KS075002,40A1780,1957,site_obsdate,7/10/1957 0:00,7/10/1957 0:00,entisols,orthents,torriorthents,ustic torriorthents,fine-silty,38.0730553,-101.9897232,3967,5192
85MT007006,122828,12463,12463,121084,S1985MT007006,85P0780,1985,site_obsdate,7/1/1985 0:00,7/1/1985 0:00,entisols,orthents,torriorthents,ustic torriorthents,,46.1047211,-111.5136108,3979,5905
85MT017603,122833,12468,12468,121089,S1985MT017603,85P0785,1985,site_obsdate,7/1/1985 0:00,7/1/1985 0:00,entisols,orthents,torriorthents,ustic torriorthents,,46.7838898,-105.6691666,3979,5910
90MT043002,127366,18122,18122,125622,S1990MT043002,91P0699,1990,site_obsdate,4/1/1990 0:00,4/1/1990 0:00,entisols,orthents,torriorthents,ustic torriorthents,,45.8576775,-112.1250381,3979,5923
90MT043003,127367,18123,18123,125623,S1990MT043003,91P0700,1990,site_obsdate,4/1/1990 0:00,4/1/1990 0:00,entisols,orthents,torriorthents,ustic torriorthents,,45.8582344,-112.1233749,3979,5923
90MT043004,127368,18124,18124,125624,S1990MT043004,91P0701,1990,site_obsdate,4/1/1990 0:00,4/1/1990 0:00,entisols,orthents,torriorthents,ustic torriorthents,,45.8557358,-112.1236496,3979,5923
